Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Afghanistan,AFG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7465114629.20396,8124454292.28697,8239343661.259,9164598457.75828,9655582953.49947,10990594706.8702,11421973771.0142,13865194313.5562,15856574731.441,15924179996.471,17954877146.145,18960483968.7729,19477070576.5166,19759744157.1511,20206376460.4766,20741239892.3851,20987900551.3602,21808863986.9923,21386910830.2407
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.83227781263571,1.41411798058979,11.2297148236429,5.35740325126351,13.8263195479763,3.92498382161573,21.3905283931066,14.3624414692681,0.426354784529209,12.7522870887171,5.60074465808154,2.72454336394854,1.45131466009755,2.26031420130452,2.64700320195786,1.18922812838034,3.911603419423,-1.9347782488959
Afghanistan,AFG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,330.303494438021,343.080889731082,333.216617124072,357.234761652514,365.284370559754,405.548889275729,412.014212359158,488.300371326933,543.302967401909,528.736683125618,576.190088453246,587.565035491396,583.656017892664,574.18411426293,571.075388473724,571.445240851978,564.617039478352,573.287505805589,549.391787084908
Albania,ALB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5323398063.85534,5629261101.74622,5795245314.54426,5859279197.3914,5785944655.55332,5888971729.57823,6220947386.67305,6171936109.61493,6084292169.38809,6682776548.1368,6042857912.55639,4350728279.80877,4038036612.66906,4424049156.84258,4791372056.26117,5429694612.20147,5923796791.7011,5276919124.81347,5742875711.85154,6483126460.62459,6933706092.26578,7508515182.79876,7849398816.77983,8283474557.11024,8739893896.95844,9223202583.88038,9767379279.88863,10351466806.2388,11127823665.7504,11500613161.6647,11926928505.5231,12230507222.1843,12403877841.0321,12528163103.1195,12750473701.7819,13033375121.5884,13465406059.6498,13977387390.5945,14546448944.4056,14862643983.3091,14370506253.3253
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.7456352920068,2.9485968015687,1.104938261827,-1.25159664469855,1.78064395977269,5.63724317825185,-0.787842655012938,-1.42003965482249,9.83654897047623,-9.57564016948643,-28.002141656046,-7.18711091636951,9.55941169434753,8.30286659112861,13.3223333200803,9.09999944360231,-10.9199840851035,8.83008770869769,12.8898967331889,6.95003613422918,8.29007002725658,4.53996064044722,5.5300507779332,5.5099986931984,5.52991480926491,5.90008395738064,5.97998203625438,7.49996956029166,3.35006652793865,3.70689230100683,2.54532184477017,1.41752599216287,1.00198715014967,1.77448678495493,2.21875223166761,3.31480475341897,3.80219748796804,4.07130129479023,2.17369228814495,-3.31123944391327
Albania,ALB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1992.29193141135,2064.98366201803,2081.41762946956,2060.25372979627,1992.11089530965,1986.32191372469,2058.12060889689,2001.53265726801,1936.2322073095,2070.28951506789,1838.66748471688,1331.80531341432,1243.60582446625,1370.82607057959,1493.78590178292,1703.28184475531,1869.86587314624,1676.12710708271,1835.6466813013,2085.42599716821,2244.62463172571,2453.62441365203,2572.72143217486,2725.17138911963,2887.37034243453,3062.67388299547,3263.90171311883,3485.32240934607,3775.58131429173,3928.45039149695,4094.3503344202,4209.87480089435,4276.60790388367,4327.37995998728,4413.29689127908,4524.3730858712,4681.82656299266,4864.31061630449,5074.85722194352,5207.30532165124,5064.06191586953
Algeria,DZA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,27442871720.6604,23709147910.5557,19041992227.9605,25576009795.8945,27069498638.5058,28749674864.9473,27368261341.3909,29955372840.0938,33189426357.2738,35988383706.0269,39177910752.7868,34738379930.315,44265022640.3341,45952925991.5501,49397059976.9427,51889310399.6147,56241140503.8503,59198629237.5358,64653685659.1557,69488376131.0122,70037756078.1154,72138886020.181,76755777694.5653,80900592010.7997,85431022355.9367,88591967838.1896,88946336597.7286,88323714442.1974,87440472448.5124,91287855125.2883,92018158495.7434,90913940054.9521,92550393069.8606,90606834113.9768,89791375730.6468,93203443330.1378,97024783080.6125,98092055635.613,103094754013.213,106393787741.309,110436751675.157,113749854225.644,120119846062.289,128768474979.332,134305519403.147,142229545047.489,144647447314.004,149565460522.041,153155031574.697,155605512080.468,161207310515.42,165882322519.501,171522321485.655,176324946487.254,183025294454.066,189797230348.114,195870741719.38,198417061361.572,200798066098.885,202404450626.838,191310679011.579
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-13.6054413259301,-19.685041825216,34.3137287827466,5.83941300668019,6.20689820997107,-4.80497094330886,9.45296256284371,10.7962385727724,8.43328028216965,8.86265710850958,-11.3317191681949,27.423969480239,3.8131762970748,7.49491770344707,5.04534161311486,8.3867564836012,5.25858598739291,9.21483570123117,7.47782655012782,0.790606972981195,2.99999608742769,6.4000041158006,5.40000302352202,5.59999652973147,3.69999725519294,0.400001002558412,-0.699997525864404,-1.0000054903297,4.40000216037417,0.800000579981685,-1.20000058558271,1.80000230318846,-2.10000075787545,-0.899996552472246,3.79999478984085,4.09999846994822,1.09999993930808,5.10000360904218,3.20000155165327,3.79999999969765,3.00000000021079,5.60000000000744,7.20000000046512,4.29999999976991,5.89999999966911,1.70000000049772,3.39999999955816,2.40000000008489,1.60000000037586,3.60000000003535,2.89999999946306,3.40000000029599,2.8,3.80000000016804,3.69999999958893,3.20000000006691,1.29999999991843,1.20000000049063,0.799999999582639,-5.48099193515836
Algeria,DZA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2481.75160416699,2091.42953336561,1638.74992194037,2146.93521219986,2214.87632738604,2290.65012691918,2121.13885509747,2256.52186136772,2429.04304203076,2559.31518112764,2708.46404566189,2335.78462727302,2895.78999127659,2925.10632301201,3058.82747650307,3124.41166766889,3291.68922705051,3366.82985197923,3571.57969389886,3726.35766174318,3643.68944835175,3638.91269487039,3752.80639624498,3833.81059791131,3925.41255651698,3949.44342518715,3850.09308552496,3715.09414529224,3577.25254614043,3636.06934597203,3572.28990833696,3443.64880406484,3424.19946292873,3278.63720132237,3182.53652216244,3240.98095897145,3315.22610748916,3297.99016896131,3414.55329551674,3474.26369690259,3557.62853422994,3616.67351982858,3770.81874971673,3991.06869574169,4108.18826778241,4290.52025318732,4299.73595362362,4377.48604155197,4409.80040470062,4403.86120269683,4480.78743864927,4524.70856488229,4588.13355679286,4623.08134166944,4702.15706317617,4777.41479057133,4830.18468856191,4793.93624433221,4755.04624312527,4701.2797425901,4362.73953647076
American Samoa,ASM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,620964125.560538,626959641.255605,629529147.982063,626959641.255605,601264573.991031,612399103.139013,596125560.538117,571286995.515695,573000000,573000000,548161434.977578,534457399.103139,543878923.766816,561008968.609865,551587443.946188,513044843.049327,530174887.892377,522466367.713004,..
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.965517241379317,0.409836065573771,-0.408163265306129,-4.09836065573771,1.85185185185186,-2.65734265734265,-4.16666666666666,0.299850074962521,0,-4.33482810164425,-2.5,1.76282051282051,3.14960629921259,-1.67938931297709,-6.98757763975155,3.33889816360602,-1.45395799676898,..
American Samoa,ASM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10511.0978140484,10538.0223759241,10547.7037058854,10527.0520888494,10172.1323993137,10492.2148326797,10369.2043927312,10080.052854269,10216.8176306968,10277.1051923594,9846.79866671897,9592.35779211262,9748.50645743607,10052.8432177519,9895.89773670479,9224.6047620211,9559.41811168887,9445.80502807717,..
Andorra,AND,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,1012346692.50671,1059415401.3062,1145755038.99145,1234991794.42933,1304383386.5365,1311455827.07027,1354783534.84503,1393240089.2387,1413623194.23724,1414210656.38646,1445446717.57423,1443531869.0965,1461524932.50469,1487395653.0415,1513941005.34203,1549086131.92805,1599482888.42279,1688208158.34045,1774210988.9159,1859852760.9129,1930181002.39944,1979323478.72199,1997715630.38579,1977109505.50179,2024227628.26462,2080045737.77012,2176762428.74188,2374144107.11918,2449993106.19117,2550420257.1921,2640408325.59989,2854792522.86889,2984581731.4066,3244067347.20933,3507994166.77714,3697348535.06562,3875142516.24022,3935330770.25056,3716558398.51518,3519475009.94299,3449966856.68832,3449688452.87021,3278085642.31738,3161792390.29564,3240978390.56079,3287458570.8604,3409412700.51704,3421211719.47501,3475566750.62972,3545618454.19594,3121702240.48787
